feature,U,pval,effect_size,mean_g1,mean_g2,median_g1,median_g2,log2FC,qval,metabolite_name,pathway
C07151_Metformin,2375.0,0.00019621764732932873,0.3438320209973753,-1.250777844468717,-0.954817995998002,-1.3622098104601232,-1.1710693949230817,-0.3895279068388206,0.010912736019234466,C07151,Other
C00423_trans-Cinnamate,2379.5,0.00020699153974450995,0.3425887553529493,0.6870173501593958,1.0240150008806241,0.8265015841992231,1.1629447042584555,0.575818410055442,0.010912736019234466,C00423,Other
C00122_Fumarate,2384.0,0.00021825472038468932,0.3413454897085233,-0.21784290136213413,0.012700990659076558,-0.3573062568126082,-0.1578778449313345,,0.010912736019234466,C00122,Other
C01042_N-Acetylaspartate,2582.0,0.0019081951473982712,0.28664180135377815,1.2837967122097007,1.5178071477686788,1.3777297884463235,1.653346573357921,0.2415717223399737,0.07155731802743516,C01042,Other
C01959_Taurocyamine,2666.5,0.004354699289100916,0.2632960353640006,-0.5190704552936063,-0.303322206365826,-0.6527744181004375,-0.4844026910953735,-0.7750792537885128,0.13064097867302749,C01959,Other
C08262_Isovalerate,2693.0,0.005573135758160414,0.2559745821246029,1.7282532643378796,1.955616201828199,1.919309497943061,2.1858631676133093,0.17830861218508148,0.13932839395401034,C08262,Other
C16741_5-Hydroxylysine,4477.5,0.010262818928124706,-0.23704931620389558,0.2545860903640671,-0.057016164092905657,0.04751466569300056,-0.0007563135681289967,,0.15028826806856876,C16741,Other
C00024_Acetyl CoA,4514.5,0.007414556127987971,-0.24727172261362074,-0.30730964760839546,-0.5971617387893722,-0.11020809354013905,-0.8318772479432603,0.958428675406785,0.15028826806856876,C00024,Other
C08277_Sebacate,2773.5,0.011375818779621951,0.23373394115209278,-0.583260485396049,-0.3170416618858967,-0.539414521672724,-0.1939220116632967,-0.8794679053166747,0.15028826806856876,C08277,Other
C00346_Ethanolamine phosphate,2743.5,0.00877304032468418,0.2420223787815997,-0.793242372492436,-0.7056707302034279,-0.9261003554555745,-0.7988562661327505,-0.16876657288986732,0.15028826806856876,C00346,Other
C01015_Hydroxyproline,4459.0,0.012023061445485502,-0.231938112999033,0.30437007772070723,0.14322311476274371,0.23271390745568277,0.153238286629358,-1.0875621829690636,0.15028826806856876,C01015,Other
C01879_5-Oxoproline,2751.0,0.00936932928362832,0.23995026937422292,0.477453380530461,0.6994174271580491,0.5183105093701579,0.6577130854898072,0.5507938701936409,0.15028826806856876,C01879,Other
C00086_Urea,2846.0,0.02067309752525965,0.21370355021411802,1.5961603166753648,1.7996924140698634,1.4296988690209969,1.67910008144526,0.17314479449013706,0.1632086646731025,C00086,Other
C02378_6-Aminohexanoate,2841.5,0.019944860678082155,0.21494681585854403,-0.8673053227516363,-0.6260148522401399,-1.1443544613523113,-0.5363894886503124,-0.470343078597544,0.1632086646731025,C02378,Other
C01551_Allantoin,2827.5,0.01782225960578853,0.2188147534189805,0.18088491767761222,0.4350003380860822,-0.4245974575418082,-0.26735546565669666,1.2659443976166742,0.1632086646731025,C01551,Other
_DCA,2815.0,0.016097494329243615,0.22226826909794173,1.4771699454795806,1.6083923771930524,1.6046055386010005,1.86516203880742,0.12278358882438555,0.1632086646731025,_DCA,Other
C02037_Gly-Gly,2805.5,0.014885176666974271,0.22489294101395219,-0.7199755221371175,-0.5813586767222272,-0.9115486972353727,-0.8233123026099245,-0.30851933124678754,0.1632086646731025,C02037,Other
C00879_Mucate,2826.0,0.017605873802107843,0.21922917530045583,-0.3576310494965872,-0.2936053225768982,-0.5118253883768973,-0.3460387250763346,-0.28459387541305586,0.1632086646731025,C00879,Other
C00630_Isobutyryl CoA,4398.5,0.01978582124327335,-0.2152230971128608,-0.40981146379942474,-0.6485869253481413,-0.35837726368715495,-0.7491191007301281,0.6623396006383908,0.1632086646731025,C00630,Other
C00491_Cystine,2861.0,0.02326707249114141,0.20955933139936456,-0.8580810967065503,-0.7435363393894782,-1.079318680051958,-0.9695926943670118,-0.20671074875193024,0.16619337493672434,C00491,Other
C01425_Glu-Glu,2859.0,0.02290581016685131,0.21011189390799834,-0.6606028002618606,-0.47888401590129565,-0.7247294098827469,-0.5486466533826195,-0.46410680359687184,0.16619337493672434,C01425,Other
C05332_Phenethylamine,2876.5,0.026241848192656285,0.20527697195745265,-0.7330239056236081,-0.6305599114330313,-0.8932871471938444,-0.8547505586483413,-0.21722679715405785,0.1789216922226565,C05332,Other
C01118_o-Succinylhomoserine,2904.5,0.032452104661056136,0.1975410968365796,-0.39919698207479215,-0.2144321292017383,-0.6285133989423629,-0.5014772212901281,-0.8965797304571964,0.21164416083297483,C01118,Other
C02714_N-Acetylputrescine,4322.0,0.035608476032697824,-0.19408758115761837,0.6633534475097784,0.43225832410021814,0.71108222859453,0.41412277443072165,-0.6178840233236031,0.21365085619618696,C02714,Other
C00245_Taurine,4323.0,0.03534673594595045,-0.19436386241193526,1.537331274862852,1.2469905876098437,1.5711413046183884,1.386647033557071,-0.3019775046729663,0.21365085619618696,C00245,Other
C02155_Gly-Leu,2928.0,0.038598403054228306,0.19104848736013258,0.2092760995029831,0.30740353970343126,0.28933641509145813,0.48901429806571817,0.5547262181438548,0.2167826745938531,C02155,Other
C09815_Benzamide,2929.5,0.039020881426893556,0.19063406547865724,-0.3624134659018588,-0.20323760525840653,-0.6813280694992303,-0.5283075755277127,-0.834469194418734,0.2167826745938531,C09815,Other
3-Indoxyl sulfate,2957.0,0.047516897802054606,0.18303633098494265,-0.7725093987658339,-0.6653502246827303,-0.9641389477868101,-0.8465578451252338,-0.21543854480108016,0.23758876453210664,3-Indoxyl sulfate,Other
C01104_Trimethylamine N-oxide,2957.0,0.04751775290642133,0.18303633098494265,-0.9291734696251222,-0.7531709291027003,-1.1246507285896947,-1.079330412758029,-0.3029706464429938,0.23758876453210664,C01104,Other
C00191_Glucuronate,2952.5,0.04602971454821393,0.18427959662936866,0.11042176148476643,0.27097817691288506,-0.21837812724520833,-0.1794984667291648,1.2951521410397933,0.23758876453210664,C00191,Other
C02230_3-Methylguanine,2975.5,0.05407171230843066,0.17792512778008007,-0.791495147316476,-0.6222234045480529,-1.030382156322665,-0.9067613477955061,-0.3471478436998429,0.26163731762143866,C02230,Other
C00311_Isocitrate,3011.5,0.06898633224723921,0.1679790026246719,-0.7974878821869998,-0.5990837693628324,-1.3429217093509196,-1.2094514338280986,-0.4127048500067525,0.31357423748745095,C00311,Other
C00334_GABA,4232.0,0.06695681094421449,-0.16922226826909803,0.7475551058724609,0.582531240528905,0.6627311756111836,0.46065647207656535,-0.3598445086177942,0.31357423748745095,C00334,Other
C00003_NAD+,4216.0,0.07441225864843395,-0.16480176820002757,0.8339027310009474,0.68738816426673,1.0452065665180315,0.8596570349991666,-0.2787541016888003,0.3189096799218598,C00003,Other
C02679_Dodecanoate,3019.5,0.07272588418577215,0.1657687525901368,0.3764738966409076,0.5616235414037145,0.43643686598947484,0.7073495003919252,0.577053571627916,0.3189096799218598,C02679,Other
C00092_G6P,3031.5,0.07863928447450677,0.162453377538334,-0.3082369765616978,-0.20552149235846667,-0.5327962561117129,-0.4292471554926093,-0.5847506711276752,0.3276636853104449,C00092,Other
C00123_Leu,3036.0,0.08095787837124747,0.161210111893908,1.5425451034150788,1.717485496056105,1.4060754744920647,1.6613657833722564,0.15498524179591835,0.3282076150185708,C00123,Amino Acid
C02710_N-Acetylleucine,3043.0,0.08467017111467366,0.15927614311368976,-0.6842030456569393,-0.5997703896174049,-0.8501099728190572,-0.7903547990679692,-0.19001422763233766,0.3342243596631855,C02710,Other
C05635_5-Hydroxyindoleacetate,3104.5,0.12353413206924566,0.14228484597320068,0.5532367575286028,0.6991022545447233,0.6305692130598775,0.8275730645340202,0.33760647343091577,0.36039982606830273,C05635,Other
C00417_cis-Aconitate,3098.5,0.11921321190428649,0.14394253349910213,-0.4951288980825484,-0.4989489522749668,-0.8806248835511213,-0.788099673912397,0.011088065943488599,0.36039982606830273,C00417,Other
C03264_2-Hydroxy-4-methylpentanoate,3081.0,0.10729637144976688,0.1487774554496477,-0.10766574426878296,-0.015509117563280992,-0.3431849077975886,-0.3145043436927837,-2.795370876506882,0.36039982606830273,C03264,Other
C00407_Ile,3082.0,0.1079538368405284,0.14850117419533082,1.1726197240338079,1.3112347418693913,1.0018290644637988,1.1571844137654999,0.16119075602399238,0.36039982606830273,C00407,Amino Acid
C00255_Riboflavin,3091.0,0.11398711313534995,0.1460146429064788,-0.32144043140078205,-0.1953210044355303,-0.29362460392630463,0.0781405452985473,-0.7187043061582353,0.36039982606830273,C00255,Other
C00803_Valerate,3114.0,0.130617963230862,0.13966017405719022,1.940002599378074,1.969213555556452,2.1285135435993014,2.3005263581847073,0.021560990390412763,0.36039982606830273,C00803,Other
C00186_Lactate,3084.0,0.10927249628931364,0.14794861168669704,1.6234689670147777,1.6965361611487224,1.630682755728199,1.7285090499159974,0.06351237350351592,0.36039982606830273,C00186,Other
C00576_Betaine aldehyde,3116.0,0.13214660289171098,0.13910761154855644,0.3160999992740995,0.4030477695790306,0.12997515964262774,0.1610497692889108,0.350569805468482,0.36039982606830273,C00576,Other
C05582_Homovanillate,3109.5,0.12722001550512868,0.14090343970161623,0.20030674215708552,0.2097621106492745,-0.09889314255291382,0.008795122577692993,0.06654312510180727,0.36039982606830273,C05582,Other
C00383_Malonate,3082.0,0.10795230958518442,0.14850117419533082,0.27352413665790226,0.43438949219478007,0.3130294039595505,0.46182155168224237,0.6673210563426648,0.36039982606830273,C00383,Other
C00314_Pyridoxine,3102.0,0.12172005795173284,0.1429755491089929,-0.8811768800552409,-0.7707261503115383,-0.9954811850297792,-0.7619401923202784,-0.19321330131594205,0.36039982606830273,C00314,Other
C00785_Urocanate,3094.5,0.11640489534465229,0.1450476585163697,-0.4983901608863879,-0.37012829626823046,-0.4243542398102067,-0.28513205835606636,-0.42925015453023363,0.36039982606830273,C00785,Other
C05984_2-Hydroxybutyrate,3079.5,0.10631972643334421,0.14919187733112305,0.12000934703098312,0.21197523385043102,-0.09057534125622269,0.0,0.8207489362351725,0.36039982606830273,C05984,Other
C17714_Heptanoate,3098.0,0.1188588709898392,0.14408067412626058,-0.14178587647866697,-0.09491312617429194,-0.2828591560635263,-0.20668960012090998,-0.5790343094115924,0.36039982606830273,C17714,Other
C11118_1-Methyl-2-pyrrolidinone,3094.5,0.11640436765400879,0.1450476585163697,0.2177530085332794,0.30993782299574935,-0.07605445085517526,0.013522036846054908,0.5092861701269742,0.36039982606830273,C11118,Other
C00449_Saccharopine,3085.0,0.10993641405882824,0.14767233043238015,-0.18305251135330672,0.0272098944105635,-0.1008625882300409,-0.05151302100645472,,0.36039982606830273,C00449,Other
C00366_Urate,3113.0,0.12985557697212508,0.1399364553115071,0.5480544963335565,0.7114152551385462,0.4886040399204219,0.6944001021951929,0.3763725542589269,0.36039982606830273,C00366,Other
C00134_Putrescine,4115.0,0.1384107023054078,-0.1368973615140212,1.4538275134698906,1.290936598369547,1.5404762830670198,1.2780033682678462,-0.17143796608723544,0.364238690277389,C00134,Polyamine
C00378_Thiamine,3123.5,0.13801141515705226,0.13703550214117977,-0.19478353799497933,-0.1242840973807547,-0.4101668672973846,-0.1208499883159524,-0.6482300484083559,0.364238690277389,C00378,Other
C02614_Citramalate,4110.5,0.14203164523171466,-0.13565409586959531,0.1841843350549875,0.02566271086596404,0.24787606306660348,0.17740095480037166,-2.8434048346560465,0.3673232204268483,C02614,Other
C00483_Tyramine,3140.0,0.15161745485161304,0.13247686144495097,-0.016995518717479736,0.11400443310512125,-0.051771015712455126,0.035496019630528064,,0.37386932297346853,C00483,Other
C06103_6-Hydroxyhexanoate,3140.5,0.15204019134254387,0.13233872081779252,0.3386574008119518,0.4147037402862733,0.16474973472224486,0.280508930116643,0.2922545345646366,0.37386932297346853,C06103,Other
C00386_Carnosine,4100.5,0.15033955035492816,-0.1328912833264264,-0.5329440230211462,-0.6298703467109616,-0.554548228963148,-0.6660603939563268,0.2410708838376132,0.37386932297346853,C00386,Other
C00431_5-Aminovalerate,4095.0,0.15506476466039176,-0.1313717364276834,2.1717629705641666,2.0536015396169858,2.2625198645235436,2.106176076932141,-0.08071037117948521,0.3751566886944962,C00431,Other
C00329_Glucosamine,3164.0,0.17319750204373974,0.1258461113413455,-0.45172890927936665,-0.3496460243232329,-0.2780914064544562,-0.20422914948301685,-0.36956214475965155,0.412375004866047,C00329,Other
C02678_Dodecanedioate,3173.0,0.18185653613375496,0.12335958005249348,-0.06764626423484321,0.07644561644456715,0.08722342097927593,0.24019216224276563,,0.42622625656348817,C02678,Other
C00163_Propionate,3187.0,0.19595886239786153,0.1194916424920569,2.9831987053296345,3.083760819021571,3.1293175643628506,3.183854686046361,0.04783079593579339,0.4522127593796804,C00163,SCFA
C00214_Thymidine,3198.0,0.20758831778796027,0.11645254869457111,0.17435297486773402,0.2801287638814982,0.6259555300816222,0.763733699924396,0.6840791450985216,0.467842474275531,C00214,Other
C06104_Adipate,3209.5,0.22027175833861834,0.11327531426992676,0.507094359052193,0.6251327904991854,0.5014506818030622,0.618912648577536,0.30190845272264133,0.467842474275531,C06104,Other
C02735_Phenylethanolamine,3207.0,0.21746605130856111,0.11396601740571899,-0.7497050816631006,-0.7710257162945725,-1.1370834335702238,-1.0308899696262481,0.040455798638366756,0.467842474275531,C02735,Other
C04137_Octopine,3216.0,0.22768333748075842,0.11147948611686698,-0.6179162005708019,-0.5428600477623321,-1.0279233729984982,-0.9461925307447916,-0.18683088751044152,0.467842474275531,C04137,Other
C05145_3-Aminoisobutyrate,4024.0,0.2265334940187259,-0.11175576737118376,0.1236508239031768,-0.0397059618278046,0.24471039089093338,0.04507790649713472,,0.467842474275531,C05145,Other
C05584_4-Hydroxy-3-methoxymandelate,3210.0,0.22083319775122812,0.11313717364276832,-0.3855429436093681,-0.3435587054361612,-0.6392085496451125,-0.6206803549281577,-0.16633492383185605,0.467842474275531,C05584,Other
C00079_Phe,3210.0,0.22083808933975912,0.11313717364276832,1.31920347415257,1.4578373232913138,1.1828819858335835,1.3315811340781842,0.1441626382625348,0.467842474275531,C00079,Other
C01586_Hippurate,3213.0,0.22423645580989993,0.11230832987981765,0.26053417936357665,0.3025505803862504,0.056595280096438216,0.1657866633005627,0.21570370000105085,0.467842474275531,C01586,Other
C00253_Nicotinate,3223.0,0.23585897043275073,0.10954551733664875,0.0867123670116032,0.17098094270303216,-0.06317054287616397,-0.03522477586974726,0.9795258531368479,0.4729073955278198,C00253,Other
C02918_1-Methylnicotinamide,3223.5,0.2364536977639099,0.1094073767094903,-0.6923409067269047,-0.6226854842570941,-0.8093081056458151,-0.7027132497319952,-0.15297894385365265,0.4729073955278198,C02918,Other
